SCENARIO_ID,PNODE_NAME,PERIOD_ID,LMP
1,UN.ALTA    345 UALTA,2020-07-13T01:00:00,25.54
1,UN.ALTA    345 UALTB,2020-07-13T01:00:00,28.36
1,UN.BRIGHTON345 UBGH,2020-07-13T01:00:00,27.9
1,UN.BRIGHTON345 UBGH2,2020-07-13T01:00:00,28.79
1,UN.KENT    345 UKEN,2020-07-13T01:00:00,31.91
1,UN.PARKCITY345 UPRK,2020-07-13T01:00:00,28.65
1,UN.SOLITUDE345 USOL,2020-07-13T01:00:00,29.84
1,UN.SUNDANCE345 USUN,2020-07-13T01:00:00,28.65
1,UN.VICTORIA345 UVIC,2020-07-13T01:00:00,27.25
1,.I.KENT    345 2,2020-07-13T02:00:00,27.24
1,.I.PARKCITY345 1,2020-07-13T02:00:00,28.22
1,.I.VICTORIA345 1,2020-07-13T02:00:00,34.71
1,.Z.NORTH,2020-07-13T02:00:00,26.15
1,.Z.SOUTH,2020-07-13T02:00:00,30.93
1,AR.BRIGHTON345 UBGH2P,2020-07-13T02:00:00,28.3
1,AR.BRIGHTON345 UBGHP,2020-07-13T02:00:00,31.39
1,AR.SUNDANCE345 FAIRC,2020-07-13T02:00:00,33.51
1,DR.NORTH,2020-07-13T02:00:00,31.21
1,DR.SOUTH_EAST,2020-07-13T02:00:00,34.15
1,LD.KENT    230 KNT2,2020-07-13T02:00:00,27.96
1,LD.KENT    345 KNT1,2020-07-13T02:00:00,30.93
1,LD.MIDWAY  345,2020-07-13T02:00:00,26.66
1,LD.MIDWAY  345 MID1,2020-07-13T02:00:00,29.15
1,LD.MIDWAY  345 MID2,2020-07-13T02:00:00,33.49
1,LD.PARKCITY345 LPRK,2020-07-13T02:00:00,29.37
1,LD.SOLITUDE230 LSOL,2020-07-13T02:00:00,29.81
1,LD.SUNDANCE345 LSUN,2020-07-13T02:00:00,26.35
1,LD.VICTORIA345 LVIC,2020-07-13T02:00:00,29.02
1,UN.ALTA    345 PRIV,2020-07-13T02:00:00,31.94
1,UN.ALTA    345 UALT,2020-07-13T02:00:00,34.02
1,UN.ALTA    345 UALT2,2020-07-13T02:00:00,28.85
1,UN.ALTA    345 UALT3,2020-07-13T02:00:00,32.66
1,UN.ALTA    345 UALTA,2020-07-13T02:00:00,32.43
1,UN.ALTA    345 UALTB,2020-07-13T02:00:00,25.77
1,UN.BRIGHTON345 UBGH,2020-07-13T02:00:00,29.79
1,UN.BRIGHTON345 UBGH2,2020-07-13T02:00:00,27.76
1,UN.KENT    345 UKEN,2020-07-13T02:00:00,35.32
1,UN.PARKCITY345 UPRK,2020-07-13T02:00:00,30.42
1,UN.SOLITUDE345 USOL,2020-07-13T02:00:00,28.64
1,UN.SUNDANCE345 USUN,2020-07-13T02:00:00,25.71
1,UN.VICTORIA345 UVIC,2020-07-13T02:00:00,25.82
1,.I.KENT    345 2,2020-07-13T03:00:00,31.6
1,.I.PARKCITY345 1,2020-07-13T03:00:00,34.22
1,.I.VICTORIA345 1,2020-07-13T03:00:00,28.1
1,.Z.NORTH,2020-07-13T03:00:00,30.41
1,.Z.SOUTH,2020-07-13T03:00:00,25.89
1,AR.BRIGHTON345 UBGH2P,2020-07-13T03:00:00,28.54
1,AR.BRIGHTON345 UBGHP,2020-07-13T03:00:00,28.91
1,AR.SUNDANCE345 FAIRC,2020-07-13T03:00:00,28.95
1,DR.NORTH,2020-07-13T03:00:00,28.32
1,DR.SOUTH_EAST,2020-07-13T03:00:00,28.06
1,LD.KENT    230 KNT2,2020-07-13T03:00:00,26.09
1,LD.KENT    345 KNT1,2020-07-13T03:00:00,28.67
1,LD.MIDWAY  345,2020-07-13T03:00:00,30.01
1,LD.MIDWAY  345 MID1,2020-07-13T03:00:00,25.85
1,LD.MIDWAY  345 MID2,2020-07-13T03:00:00,30.61
1,LD.PARKCITY345 LPRK,2020-07-13T03:00:00,30.76
1,LD.SOLITUDE230 LSOL,2020-07-13T03:00:00,31.63
1,LD.SUNDANCE345 LSUN,2020-07-13T03:00:00,34.24
1,LD.VICTORIA345 LVIC,2020-07-13T03:00:00,33.46
1,UN.ALTA    345 PRIV,2020-07-13T03:00:00,31.32
1,UN.ALTA    345 UALT,2020-07-13T03:00:00,29.38
1,UN.ALTA    345 UALT2,2020-07-13T03:00:00,30.69
1,UN.ALTA    345 UALT3,2020-07-13T03:00:00,33.12
1,UN.ALTA    345 UALTA,2020-07-13T03:00:00,31.66
1,UN.ALTA    345 UALTB,2020-07-13T03:00:00,33.41
1,UN.BRIGHTON345 UBGH,2020-07-13T03:00:00,30.16
1,UN.BRIGHTON345 UBGH2,2020-07-13T03:00:00,32.04
1,UN.KENT    345 UKEN,2020-07-13T03:00:00,30.56
1,UN.PARKCITY345 UPRK,2020-07-13T03:00:00,26.38
1,UN.SOLITUDE345 USOL,2020-07-13T03:00:00,33.55
1,UN.SUNDANCE345 USUN,2020-07-13T03:00:00,33.3
1,UN.VICTORIA345 UVIC,2020-07-13T03:00:00,30.09
1,.I.KENT    345 2,2020-07-13T04:00:00,28.67
1,.I.PARKCITY345 1,2020-07-13T04:00:00,34.71
1,.I.VICTORIA345 1,2020-07-13T04:00:00,32.23
1,.Z.NORTH,2020-07-13T04:00:00,28.44
1,.Z.SOUTH,2020-07-13T04:00:00,33.15
1,AR.BRIGHTON345 UBGH2P,2020-07-13T04:00:00,33.19
1,AR.BRIGHTON345 UBGHP,2020-07-13T04:00:00,30.27
1,AR.SUNDANCE345 FAIRC,2020-07-13T04:00:00,33.8
1,DR.NORTH,2020-07-13T04:00:00,25.58
1,DR.SOUTH_EAST,2020-07-13T04:00:00,30.97
1,LD.KENT    230 KNT2,2020-07-13T04:00:00,33.96
1,LD.KENT    345 KNT1,2020-07-13T04:00:00,28.79
1,LD.MIDWAY  345,2020-07-13T04:00:00,28.73
1,LD.MIDWAY  345 MID1,2020-07-13T04:00:00,31.95
1,LD.MIDWAY  345 MID2,2020-07-13T04:00:00,32.32
1,LD.PARKCITY345 LPRK,2020-07-13T04:00:00,31.13
1,LD.SOLITUDE230 LSOL,2020-07-13T04:00:00,31.35
1,LD.SUNDANCE345 LSUN,2020-07-13T04:00:00,31.8
1,LD.VICTORIA345 LVIC,2020-07-13T04:00:00,32.46
1,UN.ALTA    345 PRIV,2020-07-13T04:00:00,26.91
1,UN.ALTA    345 UALT,2020-07-13T04:00:00,34.9
1,UN.ALTA    345 UALT2,2020-07-13T04:00:00,33.6
1,UN.ALTA    345 UALT3,2020-07-13T04:00:00,34.29
1,UN.ALTA    345 UALTA,2020-07-13T04:00:00,27.55
1,UN.ALTA    345 UALTB,2020-07-13T04:00:00,33.29
1,UN.BRIGHTON345 UBGH,2020-07-13T04:00:00,32.42
1,UN.BRIGHTON345 UBGH2,2020-07-13T04:00:00,33.76
1,UN.KENT    345 UKEN,2020-07-13T04:00:00,28.12
1,UN.PARKCITY345 UPRK,2020-07-13T04:00:00,28.53
1,UN.SOLITUDE345 USOL,2020-07-13T04:00:00,34.06
1,UN.SUNDANCE345 USUN,2020-07-13T04:00:00,34.85
1,UN.VICTORIA345 UVIC,2020-07-13T04:00:00,28.63
1,.I.KENT    345 2,2020-07-13T05:00:00,25.81
1,.I.PARKCITY345 1,2020-07-13T05:00:00,32.8
1,.I.VICTORIA345 1,2020-07-13T05:00:00,32.54
1,.Z.NORTH,2020-07-13T05:00:00,33.67
1,.Z.SOUTH,2020-07-13T05:00:00,27.49
1,AR.BRIGHTON345 UBGH2P,2020-07-13T05:00:00,25.52
1,AR.BRIGHTON345 UBGHP,2020-07-13T05:00:00,33.84
1,AR.SUNDANCE345 FAIRC,2020-07-13T05:00:00,32.76
1,DR.NORTH,2020-07-13T05:00:00,32.97
1,DR.SOUTH_EAST,2020-07-13T05:00:00,28.97
1,LD.KENT    230 KNT2,2020-07-13T05:00:00,27.02
1,LD.KENT    345 KNT1,2020-07-13T05:00:00,29.75
1,LD.MIDWAY  345,2020-07-13T05:00:00,31.29
1,LD.MIDWAY  345 MID1,2020-07-13T05:00:00,28.02
1,LD.MIDWAY  345 MID2,2020-07-13T05:00:00,33.83
1,LD.PARKCITY345 LPRK,2020-07-13T05:00:00,30.24
1,LD.SOLITUDE230 LSOL,2020-07-13T05:00:00,30.12
1,LD.SUNDANCE345 LSUN,2020-07-13T05:00:00,29.41
1,LD.VICTORIA345 LVIC,2020-07-13T05:00:00,25.51
1,UN.ALTA    345 PRIV,2020-07-13T05:00:00,27.72
1,UN.ALTA    345 UALT,2020-07-13T05:00:00,33.57
1,UN.ALTA    345 UALT2,2020-07-13T05:00:00,27.85
1,UN.ALTA    345 UALT3,2020-07-13T05:00:00,29.68
1,UN.ALTA    345 UALTA,2020-07-13T05:00:00,32.28
1,UN.ALTA    345 UALTB,2020-07-13T05:00:00,27.64
1,UN.BRIGHTON345 UBGH,2020-07-13T05:00:00,32.2
1,UN.BRIGHTON345 UBGH2,2020-07-13T05:00:00,27.88
1,UN.KENT    345 UKEN,2020-07-13T05:00:00,31.8
1,UN.PARKCITY345 UPRK,2020-07-13T05:00:00,33.88
1,UN.SOLITUDE345 USOL,2020-07-13T05:00:00,31.16
1,UN.SUNDANCE345 USUN,2020-07-13T05:00:00,35.37
1,UN.VICTORIA345 UVIC,2020-07-13T05:00:00,33.9
1,.I.KENT    345 2,2020-07-13T06:00:00,34.27
1,.I.PARKCITY345 1,2020-07-13T06:00:00,32.47
1,.I.VICTORIA345 1,2020-07-13T06:00:00,34.02
1,.Z.NORTH,2020-07-13T06:00:00,29.57
1,.Z.SOUTH,2020-07-13T06:00:00,31.5
1,AR.BRIGHTON345 UBGH2P,2020-07-13T06:00:00,26.14
1,AR.BRIGHTON345 UBGHP,2020-07-13T06:00:00,31.84
1,AR.SUNDANCE345 FAIRC,2020-07-13T06:00:00,31.18
1,DR.NORTH,2020-07-13T06:00:00,32.26
1,DR.SOUTH_EAST,2020-07-13T06:00:00,32.18
1,LD.KENT    230 KNT2,2020-07-13T06:00:00,29.2
1,LD.KENT    345 KNT1,2020-07-13T06:00:00,34.71
1,LD.MIDWAY  345,2020-07-13T06:00:00,28.48
1,LD.MIDWAY  345 MID1,2020-07-13T06:00:00,30.11
1,LD.MIDWAY  345 MID2,2020-07-13T06:00:00,27.67
1,LD.PARKCITY345 LPRK,2020-07-13T06:00:00,33.09
1,LD.SOLITUDE230 LSOL,2020-07-13T06:00:00,32.36
1,LD.SUNDANCE345 LSUN,2020-07-13T06:00:00,30.61
1,LD.VICTORIA345 LVIC,2020-07-13T06:00:00,32.82
1,UN.ALTA    345 PRIV,2020-07-13T06:00:00,26.91
1,UN.ALTA    345 UALT,2020-07-13T06:00:00,25.92
1,UN.ALTA    345 UALT2,2020-07-13T06:00:00,34.24
1,UN.ALTA    345 UALT3,2020-07-13T06:00:00,33.24
1,UN.ALTA    345 UALTA,2020-07-13T06:00:00,29.41
1,UN.ALTA    345 UALTB,2020-07-13T06:00:00,27.38
1,UN.BRIGHTON345 UBGH,2020-07-13T06:00:00,29.94
1,UN.BRIGHTON345 UBGH2,2020-07-13T06:00:00,32.72
1,UN.KENT    345 UKEN,2020-07-13T06:00:00,30.61
1,UN.PARKCITY345 UPRK,2020-07-13T06:00:00,29.49
1,UN.SOLITUDE345 USOL,2020-07-13T06:00:00,28.24
1,UN.SUNDANCE345 USUN,2020-07-13T06:00:00,28.53
1,UN.VICTORIA345 UVIC,2020-07-13T06:00:00,26.84
1,.I.KENT    345 2,2020-07-13T07:00:00,29.83
1,.I.PARKCITY345 1,2020-07-13T07:00:00,31.49
1,.I.VICTORIA345 1,2020-07-13T07:00:00,33.88
1,.Z.NORTH,2020-07-13T07:00:00,29.09
1,.Z.SOUTH,2020-07-13T07:00:00,32.34
1,AR.BRIGHTON345 UBGH2P,2020-07-13T07:00:00,29.72
1,AR.BRIGHTON345 UBGHP,2020-07-13T07:00:00,29.56
1,AR.SUNDANCE345 FAIRC,2020-07-13T07:00:00,34.5
1,DR.NORTH,2020-07-13T07:00:00,27.66
1,DR.SOUTH_EAST,2020-07-13T07:00:00,27.46
1,LD.KENT    230 KNT2,2020-07-13T07:00:00,29.09
1,LD.KENT    345 KNT1,2020-07-13T07:00:00,30.98
1,LD.MIDWAY  345,2020-07-13T07:00:00,32.78
1,LD.MIDWAY  345 MID1,2020-07-13T07:00:00,27.5
1,LD.MIDWAY  345 MID2,2020-07-13T07:00:00,28.54
1,LD.PARKCITY345 LPRK,2020-07-13T07:00:00,29.16
1,LD.SOLITUDE230 LSOL,2020-07-13T07:00:00,29.66
1,LD.SUNDANCE345 LSUN,2020-07-13T07:00:00,27.64
1,LD.VICTORIA345 LVIC,2020-07-13T07:00:00,35.03
1,UN.ALTA    345 PRIV,2020-07-13T07:00:00,35.16
1,UN.ALTA    345 UALT,2020-07-13T07:00:00,27.38
1,UN.ALTA    345 UALT2,2020-07-13T07:00:00,32.83
1,UN.ALTA    345 UALT3,2020-07-13T07:00:00,28.38
1,UN.ALTA    345 UALTA,2020-07-13T07:00:00,29.1
1,UN.ALTA    345 UALTB,2020-07-13T07:00:00,31.99
1,UN.BRIGHTON345 UBGH,2020-07-13T07:00:00,25.53
1,UN.BRIGHTON345 UBGH2,2020-07-13T07:00:00,31.17
1,UN.KENT    345 UKEN,2020-07-13T07:00:00,29.17
1,UN.PARKCITY345 UPRK,2020-07-13T07:00:00,32.22
1,UN.SOLITUDE345 USOL,2020-07-13T07:00:00,29.4
1,UN.SUNDANCE345 USUN,2020-07-13T07:00:00,28.33
1,UN.VICTORIA345 UVIC,2020-07-13T07:00:00,26.84
1,.I.KENT    345 2,2020-07-13T08:00:00,35.32
1,.I.PARKCITY345 1,2020-07-13T08:00:00,28.74
1,.I.VICTORIA345 1,2020-07-13T08:00:00,35.14
1,.Z.NORTH,2020-07-13T08:00:00,32.18
1,.Z.SOUTH,2020-07-13T08:00:00,31.27
1,AR.BRIGHTON345 UBGH2P,2020-07-13T08:00:00,34.13
1,AR.BRIGHTON345 UBGHP,2020-07-13T08:00:00,26.93
1,AR.SUNDANCE345 FAIRC,2020-07-13T08:00:00,32.25
1,DR.NORTH,2020-07-13T08:00:00,25.72
1,DR.SOUTH_EAST,2020-07-13T08:00:00,27.46
1,LD.KENT    230 KNT2,2020-07-13T08:00:00,31.94
1,LD.KENT    345 KNT1,2020-07-13T08:00:00,28.48
1,LD.MIDWAY  345,2020-07-13T08:00:00,29.49
1,LD.MIDWAY  345 MID1,2020-07-13T08:00:00,25.72
1,LD.MIDWAY  345 MID2,2020-07-13T08:00:00,26.34
1,LD.PARKCITY345 LPRK,2020-07-13T08:00:00,34.59
1,LD.SOLITUDE230 LSOL,2020-07-13T08:00:00,33.97
1,LD.SUNDANCE345 LSUN,2020-07-13T08:00:00,33.6
1,LD.VICTORIA345 LVIC,2020-07-13T08:00:00,30.75
1,UN.ALTA    345 PRIV,2020-07-13T08:00:00,34.27
1,UN.ALTA    345 UALT,2020-07-13T08:00:00,32.96
1,UN.ALTA    345 UALT2,2020-07-13T08:00:00,34.07
1,UN.ALTA    345 UALT3,2020-07-13T08:00:00,28.5
1,UN.ALTA    345 UALTA,2020-07-13T08:00:00,32.19
1,UN.ALTA    345 UALTB,2020-07-13T08:00:00,28.54
1,UN.BRIGHTON345 UBGH,2020-07-13T08:00:00,33.76
1,UN.BRIGHTON345 UBGH2,2020-07-13T08:00:00,33.55
1,UN.KENT    345 UKEN,2020-07-13T08:00:00,33.52
1,UN.PARKCITY345 UPRK,2020-07-13T08:00:00,34.14
1,UN.SOLITUDE345 USOL,2020-07-13T08:00:00,34.96
1,UN.SUNDANCE345 USUN,2020-07-13T08:00:00,33.4
1,UN.VICTORIA345 UVIC,2020-07-13T08:00:00,31.62
1,.I.KENT    345 2,2020-07-13T09:00:00,34.11
1,.I.PARKCITY345 1,2020-07-13T09:00:00,31.9
1,.I.VICTORIA345 1,2020-07-13T09:00:00,30.83
1,.Z.NORTH,2020-07-13T09:00:00,30.31
1,.Z.SOUTH,2020-07-13T09:00:00,31.23
1,AR.BRIGHTON345 UBGH2P,2020-07-13T09:00:00,28.25
1,AR.BRIGHTON345 UBGHP,2020-07-13T09:00:00,32.29
1,AR.SUNDANCE345 FAIRC,2020-07-13T09:00:00,30.02
1,DR.NORTH,2020-07-13T09:00:00,27.65
1,DR.SOUTH_EAST,2020-07-13T09:00:00,32.74
1,LD.KENT    230 KNT2,2020-07-13T09:00:00,34.56
1,LD.KENT    345 KNT1,2020-07-13T09:00:00,34.67
1,LD.MIDWAY  345,2020-07-13T09:00:00,27.56
1,LD.MIDWAY  345 MID1,2020-07-13T09:00:00,31.07
1,LD.MIDWAY  345 MID2,2020-07-13T09:00:00,28.05
1,LD.PARKCITY345 LPRK,2020-07-13T09:00:00,33.44
1,LD.SOLITUDE230 LSOL,2020-07-13T09:00:00,26.44
1,LD.SUNDANCE345 LSUN,2020-07-13T09:00:00,33.54
1,LD.VICTORIA345 LVIC,2020-07-13T09:00:00,29.1
1,UN.ALTA    345 PRIV,2020-07-13T09:00:00,30.78
1,UN.ALTA    345 UALT,2020-07-13T09:00:00,34.13
1,UN.ALTA    345 UALT2,2020-07-13T09:00:00,30.77
1,UN.ALTA    345 UALT3,2020-07-13T09:00:00,28.96
1,UN.ALTA    345 UALTA,2020-07-13T09:00:00,29.31
1,UN.ALTA    345 UALTB,2020-07-13T09:00:00,30.34
1,UN.BRIGHTON345 UBGH,2020-07-13T09:00:00,33.23
1,UN.BRIGHTON345 UBGH2,2020-07-13T09:00:00,31.01
1,UN.KENT    345 UKEN,2020-07-13T09:00:00,32.56
1,UN.PARKCITY345 UPRK,2020-07-13T09:00:00,30.42
1,UN.SOLITUDE345 USOL,2020-07-13T09:00:00,25.92
1,UN.SUNDANCE345 USUN,2020-07-13T09:00:00,31.1
1,UN.VICTORIA345 UVIC,2020-07-13T09:00:00,27.74
1,.I.KENT    345 2,2020-07-13T10:00:00,27.53
1,.I.PARKCITY345 1,2020-07-13T10:00:00,26.61
1,.I.VICTORIA345 1,2020-07-13T10:00:00,32.72
1,.Z.NORTH,2020-07-13T10:00:00,28.46
1,.Z.SOUTH,2020-07-13T10:00:00,26.6
1,AR.BRIGHTON345 UBGH2P,2020-07-13T10:00:00,31.33
1,AR.BRIGHTON345 UBGHP,2020-07-13T10:00:00,30.2
1,AR.SUNDANCE345 FAIRC,2020-07-13T10:00:00,31.73
1,DR.NORTH,2020-07-13T10:00:00,25.89
1,DR.SOUTH_EAST,2020-07-13T10:00:00,31.75
1,LD.KENT    230 KNT2,2020-07-13T10:00:00,35.23
1,LD.KENT    345 KNT1,2020-07-13T10:00:00,28.84
1,LD.MIDWAY  345,2020-07-13T10:00:00,33.85
1,LD.MIDWAY  345 MID1,2020-07-13T10:00:00,28.2
1,LD.MIDWAY  345 MID2,2020-07-13T10:00:00,26.21
1,LD.PARKCITY345 LPRK,2020-07-13T10:00:00,25.75
1,LD.SOLITUDE230 LSOL,2020-07-13T10:00:00,29.67
1,LD.SUNDANCE345 LSUN,2020-07-13T10:00:00,27.38
1,LD.VICTORIA345 LVIC,2020-07-13T10:00:00,28.45
1,UN.ALTA    345 PRIV,2020-07-13T10:00:00,35.24
1,UN.ALTA    345 UALT,2020-07-13T10:00:00,28.24
1,UN.ALTA    345 UALT2,2020-07-13T10:00:00,33.79
1,UN.ALTA    345 UALT3,2020-07-13T10:00:00,27.31
1,UN.ALTA    345 UALTA,2020-07-13T10:00:00,32.55
1,UN.ALTA    345 UALTB,2020-07-13T10:00:00,28.85
1,UN.BRIGHTON345 UBGH,2020-07-13T10:00:00,35.3
1,UN.BRIGHTON345 UBGH2,2020-07-13T10:00:00,29.33
1,UN.KENT    345 UKEN,2020-07-13T10:00:00,34.47
1,UN.PARKCITY345 UPRK,2020-07-13T10:00:00,26.83
1,UN.SOLITUDE345 USOL,2020-07-13T10:00:00,28.2
1,UN.SUNDANCE345 USUN,2020-07-13T10:00:00,26.98
1,UN.VICTORIA345 UVIC,2020-07-13T10:00:00,26.03
1,.I.KENT    345 2,2020-07-13T11:00:00,31.76
1,.I.PARKCITY345 1,2020-07-13T11:00:00,31.79
1,.I.VICTORIA345 1,2020-07-13T11:00:00,32.53
1,.Z.NORTH,2020-07-13T11:00:00,34.73
1,.Z.SOUTH,2020-07-13T11:00:00,34.41
1,AR.BRIGHTON345 UBGH2P,2020-07-13T11:00:00,31.2
1,AR.BRIGHTON345 UBGHP,2020-07-13T11:00:00,26.84
1,AR.SUNDANCE345 FAIRC,2020-07-13T11:00:00,29.5
1,DR.NORTH,2020-07-13T11:00:00,34.26
1,DR.SOUTH_EAST,2020-07-13T11:00:00,32.39
1,LD.KENT    230 KNT2,2020-07-13T11:00:00,31.37
1,LD.KENT    345 KNT1,2020-07-13T11:00:00,30.04
1,LD.MIDWAY  345,2020-07-13T11:00:00,35.48
1,LD.MIDWAY  345 MID1,2020-07-13T11:00:00,33.2
1,LD.MIDWAY  345 MID2,2020-07-13T11:00:00,29.2
1,LD.PARKCITY345 LPRK,2020-07-13T11:00:00,29.36
1,LD.SOLITUDE230 LSOL,2020-07-13T11:00:00,25.98
1,LD.SUNDANCE345 LSUN,2020-07-13T11:00:00,29.06
1,LD.VICTORIA345 LVIC,2020-07-13T11:00:00,31.23
1,UN.ALTA    345 PRIV,2020-07-13T11:00:00,31.08
1,UN.ALTA    345 UALT,2020-07-13T11:00:00,33.48
1,UN.ALTA    345 UALT2,2020-07-13T11:00:00,27.66
1,UN.ALTA    345 UALT3,2020-07-13T11:00:00,32.95
1,UN.ALTA    345 UALTA,2020-07-13T11:00:00,25.71
1,UN.ALTA    345 UALTB,2020-07-13T11:00:00,29.23
1,UN.BRIGHTON345 UBGH,2020-07-13T11:00:00,26.01
1,UN.BRIGHTON345 UBGH2,2020-07-13T11:00:00,28.7
1,UN.KENT    345 UKEN,2020-07-13T11:00:00,25.91
1,UN.PARKCITY345 UPRK,2020-07-13T11:00:00,32.54
1,UN.SOLITUDE345 USOL,2020-07-13T11:00:00,26.53
1,UN.SUNDANCE345 USUN,2020-07-13T11:00:00,30.75
1,UN.VICTORIA345 UVIC,2020-07-13T11:00:00,28.46
1,.I.KENT    345 2,2020-07-13T12:00:00,27.42
1,.I.PARKCITY345 1,2020-07-13T12:00:00,28.48
1,.I.VICTORIA345 1,2020-07-13T12:00:00,31.26
1,.Z.NORTH,2020-07-13T12:00:00,31.49
1,.Z.SOUTH,2020-07-13T12:00:00,25.76
1,AR.BRIGHTON345 UBGH2P,2020-07-13T12:00:00,27.06
1,AR.BRIGHTON345 UBGHP,2020-07-13T12:00:00,30.61
1,AR.SUNDANCE345 FAIRC,2020-07-13T12:00:00,33.51
1,DR.NORTH,2020-07-13T12:00:00,32.7
1,DR.SOUTH_EAST,2020-07-13T12:00:00,28.46
1,LD.KENT    230 KNT2,2020-07-13T12:00:00,26.12
1,LD.KENT    345 KNT1,2020-07-13T12:00:00,35.28
1,LD.MIDWAY  345,2020-07-13T12:00:00,34.66
1,LD.MIDWAY  345 MID1,2020-07-13T12:00:00,32.53
1,LD.MIDWAY  345 MID2,2020-07-13T12:00:00,31.51
1,LD.PARKCITY345 LPRK,2020-07-13T12:00:00,27.03
1,LD.SOLITUDE230 LSOL,2020-07-13T12:00:00,33.63
1,LD.SUNDANCE345 LSUN,2020-07-13T12:00:00,32.03
1,LD.VICTORIA345 LVIC,2020-07-13T12:00:00,28.0
1,UN.ALTA    345 PRIV,2020-07-13T12:00:00,34.28
1,UN.ALTA    345 UALT,2020-07-13T12:00:00,26.56
1,UN.ALTA    345 UALT2,2020-07-13T12:00:00,31.82
1,UN.ALTA    345 UALT3,2020-07-13T12:00:00,26.15
1,UN.ALTA    345 UALTA,2020-07-13T12:00:00,28.05
1,UN.ALTA    345 UALTB,2020-07-13T12:00:00,26.71
1,UN.BRIGHTON345 UBGH,2020-07-13T12:00:00,30.72
1,UN.BRIGHTON345 UBGH2,2020-07-13T12:00:00,25.87
1,UN.KENT    345 UKEN,2020-07-13T12:00:00,28.66
1,UN.PARKCITY345 UPRK,2020-07-13T12:00:00,31.36
1,UN.SOLITUDE345 USOL,2020-07-13T12:00:00,28.58
1,UN.SUNDANCE345 USUN,2020-07-13T12:00:00,28.97
1,UN.VICTORIA345 UVIC,2020-07-13T12:00:00,27.56
1,.I.KENT    345 2,2020-07-13T13:00:00,31.28
1,.I.PARKCITY345 1,2020-07-13T13:00:00,29.17
1,.I.VICTORIA345 1,2020-07-13T13:00:00,26.71
1,.Z.NORTH,2020-07-13T13:00:00,29.11
1,.Z.SOUTH,2020-07-13T13:00:00,33.78
1,AR.BRIGHTON345 UBGH2P,2020-07-13T13:00:00,34.34
1,AR.BRIGHTON345 UBGHP,2020-07-13T13:00:00,26.01
1,AR.SUNDANCE345 FAIRC,2020-07-13T13:00:00,33.29
1,DR.NORTH,2020-07-13T13:00:00,34.67
1,DR.SOUTH_EAST,2020-07-13T13:00:00,30.95
1,LD.KENT    230 KNT2,2020-07-13T13:00:00,29.44
1,LD.KENT    345 KNT1,2020-07-13T13:00:00,35.24
1,LD.MIDWAY  345,2020-07-13T13:00:00,26.08
1,LD.MIDWAY  345 MID1,2020-07-13T13:00:00,34.99
1,LD.MIDWAY  345 MID2,2020-07-13T13:00:00,31.26
1,LD.PARKCITY345 LPRK,2020-07-13T13:00:00,31.72
1,LD.SOLITUDE230 LSOL,2020-07-13T13:00:00,30.69
1,LD.SUNDANCE345 LSUN,2020-07-13T13:00:00,29.27
1,LD.VICTORIA345 LVIC,2020-07-13T13:00:00,30.05
1,UN.ALTA    345 PRIV,2020-07-13T13:00:00,27.72
1,UN.ALTA    345 UALT,2020-07-13T13:00:00,29.68
1,UN.ALTA    345 UALT2,2020-07-13T13:00:00,26.04
1,UN.ALTA    345 UALT3,2020-07-13T13:00:00,35.3
1,UN.ALTA    345 UALTA,2020-07-13T13:00:00,26.23
1,UN.ALTA    345 UALTB,2020-07-13T13:00:00,26.63
1,UN.BRIGHTON345 UBGH,2020-07-13T13:00:00,30.68
1,UN.BRIGHTON345 UBGH2,2020-07-13T13:00:00,28.46
1,UN.KENT    345 UKEN,2020-07-13T13:00:00,27.18
1,UN.PARKCITY345 UPRK,2020-07-13T13:00:00,30.45
1,UN.SOLITUDE345 USOL,2020-07-13T13:00:00,25.96
1,UN.SUNDANCE345 USUN,2020-07-13T13:00:00,34.38
1,UN.VICTORIA345 UVIC,2020-07-13T13:00:00,33.42
1,.I.KENT    345 2,2020-07-13T14:00:00,27.32
1,.I.PARKCITY345 1,2020-07-13T14:00:00,34.78
1,.I.VICTORIA345 1,2020-07-13T14:00:00,32.05
1,.Z.NORTH,2020-07-13T14:00:00,35.35
1,.Z.SOUTH,2020-07-13T14:00:00,26.3
1,AR.BRIGHTON345 UBGH2P,2020-07-13T14:00:00,32.13
1,AR.BRIGHTON345 UBGHP,2020-07-13T14:00:00,25.74
1,AR.SUNDANCE345 FAIRC,2020-07-13T14:00:00,27.4
1,DR.NORTH,2020-07-13T14:00:00,29.18
1,DR.SOUTH_EAST,2020-07-13T14:00:00,33.41
1,LD.KENT    230 KNT2,2020-07-13T14:00:00,27.76
1,LD.KENT    345 KNT1,2020-07-13T14:00:00,29.54
1,LD.MIDWAY  345,2020-07-13T14:00:00,28.67
1,LD.MIDWAY  345 MID1,2020-07-13T14:00:00,25.91
1,LD.MIDWAY  345 MID2,2020-07-13T14:00:00,26.36
1,LD.PARKCITY345 LPRK,2020-07-13T14:00:00,31.01
1,LD.SOLITUDE230 LSOL,2020-07-13T14:00:00,31.19
1,LD.SUNDANCE345 LSUN,2020-07-13T14:00:00,33.62
1,LD.VICTORIA345 LVIC,2020-07-13T14:00:00,28.68
1,UN.ALTA    345 PRIV,2020-07-13T14:00:00,29.82
